Mã hàng;Mã vạch;Tên hàng;Thương hiệu;Giá bán;Giá vốn;Tồn kho;KH đặt;Dự kiến hết hàng;Tồn nhỏ nhất;Tồn lớn nhất;ĐVT;Mã ĐVT Cơ bản;Quy đổi;Thuộc tính;Mã HH Liên quan;Trọng lượng;Đang kinh doanh;Được bán trực tiếp;Giá sỉ
PVN8245-2;9556001917119;Socola Kitkat 2F hộp 408g (24 thanh x 17g);Jumbo;210.000,00;192.000,00;2,125;;;;;hộp;PVN8245;24;;PVN8245;;1;1;
PVN8245-1;9556001032898;Socola Kitkat 2F thanh 17g - bịch 6 thanh;Jumbo;55.000,00;48.000,00;5,1;;;;;bịch 6 thanh;PVN8245;6;;PVN8245;;1;1;
PVN1809;9556001198839;Socola Kitkat Chunky thanh 38g;Jumbo;22.000,00;18.000,00;20;;;;;thanh;;1;;;;1;1;
PVN1809-1;9556001198853;Socola Kitkat Chunky bịch 114g (3 thanh x 38g);Jumbo;60.000,00;54.000,00;6,667;;;2;;bịch;PVN1809;3;;PVN1809;;1;1;
SW12;PVN2967;Bánh mì sandwich 12k;mì;12.000,00;10.000,00;10;;;;;bịch;SW12;1;;SW12;;1;1;
8,85E+12;8851019600420;Pocky sữa 18g;Pocky;10.000,00;8.000,00;0;;;;;;8,85E+12;1;;8,85E+12;;1;1;
PVN8468;8851019510224;POCKY QUE DÂU 20G;Pocky;10.000,00;7.037,00;0;;;;;hộp;PVN8468;1;;PVN8468;;1;1;
PVN8467;8851019510217;POCKY QUE SOCOLA 20G;Pocky;10.000,00;7.037,00;0;;;;;hộp;PVN8467;1;;PVN8467;;1;1;
PVN7244;8851019500195;Bánh Pocky kem cookies & cream hộp 40g;Pocky;16.000,00;13.370,00;0;;;;;hộp;PVN7244;1;;PVN7244;;1;1;
PVN7243;8851019310244;Bánh Pocky nhân đôi kem sôcôla hộp 40g;Pocky;16.000,00;13.370,00;0;;;;;hộp;PVN7243;1;;PVN7243;;1;1;
PVN7242;8851019500164;Bánh Pocky hương Matcha hộp 40g;Pocky;16.000,00;13.370,00;0;;;;;hộp;PVN7242;1;;PVN7242;;1;1;
PVN7241;8851019310190;Bánh Pocky hương kem sôcôla hộp 40g;Pocky;16.000,00;13.370,00;0;;;;;hộp;PVN7241;1;;PVN7241;;1;1;
PVN7219;8851019310206;Bánh Pocky vị kem dâu hộp 38g;Pocky;16.000,00;13.370,00;0;;;;;hộp;PVN7219;1;;PVN7219;;1;1;
PVN9258;8936201841079;Bánh gấu Peony kem dâu 180g;Pocky;25.000,00;19.500,00;0;;;;;bịch;PVN9258;1;;PVN9258;;1;1;
PVN9257;8936201841086;Bánh gấu Peony socola 180g;Koala;25.000,00;19.500,00;0;;;;;bịch;PVN9257;1;;PVN9257;;1;1;
PVN9256;8936201841093;Bánh gấu Peony kem sữa 180g;Koala;25.000,00;19.500,00;0;;;;;bịch;PVN9256;1;;PVN9256;;1;1;
8,85E+12;8852008304848;Bánh gấu black koala's march;Koala;15.000,00;12.000,00;0;;;;;;8,85E+12;1;;8,85E+12;;1;1;
toppod;8852008511239;Bánh que toppo vị dâu 40g;Koala;17.000,00;13.000,00;0;;;;;hộp;toppod;1;;toppod;;1;1;
Gt;8852008304879;Bánh gấu koala's march vị sữa tươi 37g;Koala;16.000,00;12.000,00;0;;;;;hộp;Gt;1;;Gt;;1;1;
PVN712;8852008300130;Bánh gấu Koala's March vị dâu;Koala;16.000,00;13.000,00;0;;;;;hộp;PVN712;1;;PVN712;;1;1;
PVN711;8852008300116;Bánh gấu Koala's March vị chocolate;Koala;16.000,00;12.000,00;0;;;;;hộp;PVN711;1;;PVN711;;1;1;
PVN710;8852008510010;Bánh que Loppo chocolate 40g;Koala;17.000,00;13.000,00;0;;;;;hộp;PVN710;1;;PVN710;;1;1;
PVN709;8858694610096;Bánh que Ticky vị dâu;Koala;10.000,00;4.000,00;1;;;;;hộp;PVN709;1;;PVN709;;1;1;
PVN8209;8934760212286;Tipo bánh trứng vị sầu riêng 220g;Tipo;38.000,00;33.000,00;0;;;;;bịch;;1;;;;1;1;
PVN8209-1;PVN8210;Tipo bánh trứng vị sầu riêng 220g - thùng;Tipo;580.000,00;528.000,00;0;;;;;thùng;PVN8209;16;;PVN8209;;1;1;
PVN3612;8934760211920;Bánh trứng kem tươi Tipo 220g;Tipo;38.000,00;32.000,00;0;;;;;bịch;PVN3612;1;;PVN3612;;1;1;
PVN7963;6950545500319;Thanh cua 14g;;5.000,00;3.000,00;0;;;;;cái;PVN7963;1;;PVN7963;;1;1;
PVN8664;8994834002595;Snack mì ăn liền Enaak extra;;6.000,00;4.850,00;0;;;;;bịch;PVN8664;1;;PVN8664;;1;1;
PVN8663;8994834004728;Snack Mì ăn liền Enaak cay (đỏ);;6.000,00;4.750,00;0;;;;;bịch;PVN8663;1;;PVN8663;;1;1;
PVN9544;6974729974406;Bánh tart trứng cái 60g;;10.000,00;8.000,00;0;;;;;cái;PVN9544;1;;PVN9544;;1;1;
PVN2691;8935058913342;Xúc xích cp phô mai 60g;CP;10.000,00;9.367,00;358;;;;;cây;PVN2691;1;;PVN2691;;1;1;
PVN9555;8935058921477;Xúc xích cay hàn quốc cây 33g;;6.000,00;5.000,00;0;;;;;cây;PVN9555;1;;PVN9555;;1;1;
PVN7964;8936213620075;xúc xích 2 viên;;3.000,00;1.200,00;0;;;;;cái;PVN7964;1;;PVN7964;;1;1;
PVN8798;6979041781022;Xúc xích cay Trâu cụng đỏ;;7.000,00;5.100,00;0;;;;;bịch;PVN8798;1;;PVN8798;;1;1;
8,94E+12;8936123410568;Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Extra Nourish chai 150ml;Jumbo;88.000,00;7.536.561,00;3;;;;;chai;8,94E+12;1;;8,94E+12;;1;1;
PVN3173;8936123410254;Dung dịch vệ sinh phụ nữ Lactacyd Odor Fresh hỗ trợ ngăn mùi 24h chai 250ml;Jumbo;78.000,00;71.500,00;1;;;;;chai;PVN3173;1;;PVN3173;;1;1;
PVN3172;8936123410070;Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Dưỡng Ẩm chai 250ml;Jumbo;78.000,00;72.350,00;0;;;;;chai;PVN3172;1;;PVN3172;;1;1;
PVN3171;8936123410223;Dung dịch vệ sinh phụ nữ Lactacyd pro sensitive chăm sóc bảo vệ chai 250ml;Jumbo;90.000,00;80.401,00;3;;;;;chai;PVN3171;1;;PVN3171;;1;1;
PVN3183;8934662302184;Sữa tắm nước hoa Cindy Bloom hương nhụy hoa nghệ tây 640g+tặng;;115.000,00;98.000,00;3;;;;;chai;PVN3183;1;;PVN3183;;1;1;
8,94E+12;8935020038059;Tắm dê familiar 1,2L;Vinh;82.000,00;68.000,00;4;;;;;chai;8,94E+12;1;;8,94E+12;;1;1;
8,94E+12;8936123410322;Sữa tắm gội trẻ em Lactacyd Baby Gentle Care chai 250ml;Jumbo;90.000,00;85.000,00;4;;;;;chai;8,94E+12;1;;8,94E+12;;1;1;
PVN1553;8936123410162;Sữa tắm gội Lactacyd Baby Extra Milky chai 500ml;Jumbo;158.000,00;153.500,00;1;;;;;chai;PVN1553;1;;PVN1553;;1;;
PVN1552;8936123410032;Sữa tắm gội Lactacyd Baby Extra Milky chai 250ml;Jumbo;90.000,00;85.000,00;2;;;;;chai;PVN1552;1;;PVN1552;;1;;
PVN1543;4902430878692;Nước xả vải Downy hương Cuốn hút 2.3L;Downy;150.000,00;144.585,00;0;;;;;bịch;PVN1543;1;;PVN1543;;1;1;
PVN1542;4902430871020;Nước giặt Ariel Matic cửa trước hương Đam mê 2L;Downy;120.000,00;102.819,00;0;;;;;bịch;PVN1542;1;;PVN1542;;1;1;
PVN1541;4902430871044;Nước giặt Ariel Matic cửa trước tươi mát rực rỡ 2.3L;Downy;130.000,00;102.820,00;0;;;;;bịch;PVN1541;1;;PVN1541;;1;1;
PVN1540;4902430418287;Nước xả vải Downy hương Đóa hoa ngọt ngào 2.3L;Downy;150.000,00;144.585,00;0;;;;;bịch;PVN1540;1;;PVN1540;;1;1;
PVN1539;4902430415637;Nước xả vải Downy hương Đóa hoa thơm mát 2.2L;Downy;150.000,00;144.585,00;0;;;;;bịch;PVN1539;1;;PVN1539;;1;1;
PVN8899;4271443807938;Đậu phộng mè tân tân 240g;;45.000,00;40.000,00;2;;;;;hũ;PVN8899;1;;PVN8899;;1;1;
4,99E+12;4987176234544;NXV Downy hương nắng mai (KM);Downy;17.000,00;14.763,00;0;;;;;;4,99E+12;1;;4,99E+12;;1;1;
4,99E+12;4987176208538;DG Pantene phục hồi hư tổn dây;Downy;14.000,00;11.492,00;0;;;10;;;4,99E+12;1;;4,99E+12;;1;1;
PVN8114;8935057103140;Thạch phô mai hương xoài, cam, đào,... hũ lẻ;;8.000,00;6.240,00;0;;;;;hũ;;1;;;;1;1;
PVN8114-1;8935057103256;Thạch phô mai hương xoài, cam, đào,... hũ lẻ - hộp;;40.000,00;37.440,00;0;;;;;hộp;PVN8114;6;;PVN8114;;1;1;
7,90E+12;7902406432795;DX Pantene ngăn rụng tóc 650ml;Downy;132.000,00;122.041,00;2;;;;;;7,90E+12;1;;7,90E+12;;1;1;
PVN8077;8934822201210;Bia Heineken bạc cao lon 330ml;Bia;20.000,00;18.750,00;120;;;;;lon;;1;;;;1;1;
PVN8077-1;PVN8078;Bia Heineken bạc cao lon 330ml - 10 lon;Bia;195.000,00;187.500,00;12;;;;;10 lon;PVN8077;10;;PVN8077;;1;1;
PVN8077-2;PVN8079;Bia Heineken bạc cao lon 330ml - thùng;Bia;460.000,00;450.000,00;5;;;;;thùng;PVN8077;24;;PVN8077;;1;1;
PVN7933;8934822201272;Bia Heineken bạc lon 250ml;Bia;17.000,00;15.398,00;71;;;24;;lon;;1;;;;1;1;
PVN7933-1;PVN7934;Bia Heineken bạc lon 250ml - 10 lon;Bia;162.000,00;153.980,00;7,1;;;;;10 lon;PVN7933;10;;PVN7933;;1;1;
PVN7933-2;PVN7935;Bia Heineken bạc lon 250ml - thùng;Bia;375.000,00;369.552,00;2,958;;;;;thùng;PVN7933;24;;PVN7933;;1;1;
PVN6673;8934822112332;Bia Tiger xanh lon 330ml;Bia;16.000,00;15.000,00;103;;;;;lon;;1;;;;1;1;
PVN6673-1;PVN6674;Bia Tiger xanh lon 330ml - lóc;Bia;156.000,00;150.000,00;10,3;;;;;lóc;PVN6673;10;;PVN6673;;1;1;
PVN6673-2;PVN6675;Bia Tiger xanh lon 330ml - thùng;Bia;368.000,00;360.000,00;4,292;;;;;thùng;PVN6673;24;;PVN6673;;1;1;
BYSILK;8934964101331;Giấy không lõi Blessyou Silk xanh dương 6 cuộn;Sài gòn;38.000,00;36.100,00;6;;;;;cây;BYSILK;1;;BYSILK;;1;1;
PVN6431;8935012413321;Bia Sài Gòn Lager lon 330ml;Bia;12.000,00;11.042,00;167;;;24;;lon;;1;;;;1;1;
PVN6431-1;PVN6432;Bia Sài Gòn Lager lon 330ml - 10 lon;Bia;117.000,00;110.420,00;16,7;;;;;10 lon;PVN6431;10;;PVN6431;;1;1;
PVN6431-2;PVN6433;Bia Sài Gòn Lager lon 330ml - thùng;Bia;270.000,00;265.008,00;6,958;;;;;thùng;PVN6431;24;;PVN6431;;1;1;
PVN1869;8934964100792;Khăn giấy không lõi Sài Gòn Care (10 cuộn x 2 lớp);Sài gòn;26.000,00;23.931,00;5;;;;;cây;PVN1869;1;;PVN1869;;1;1;
PVN1865;8934964124514;Khăn giấy rút Bless you gói 250 tờ;Sài gòn;20.000,00;18.124,00;17;;;6;;gói;PVN1865;1;;PVN1865;;1;1;
8,93E+12;8934964122374;Khăn hộp bless you 180 tờ hộp;Sài gòn;20.000,00;18.000,00;1;;;;;hộp;8,93E+12;1;;8,93E+12;;1;1;
PVN1863;8934964124057;Khăn vuông bless you 23x23;Sài gòn;10.000,00;6.786,00;40;;;;;bịch;PVN1863;1;;PVN1863;;1;1;
8,93E+12;8934964100624;Giấy Sài gòn care hồng 10 cuộn;Sài gòn;34.000,00;32.000,00;12;;;5;;cây;8,93E+12;1;;8,93E+12;;1;1;
PVN5647;8935102419417;Bột ngọt VeDan gói 454g;Sơn hải;30.000,00;29.250,00;1;;;20;;gói;;1;;;;1;1;
PVN5647-1;PVN5647;Bột ngọt VeDan gói 454g - thùng;Sơn hải;1.220.000,00;1.170.000,00;0,025;;;;;thùng;PVN5647;40;;PVN5647;;1;1;
nuieric;PVN5932;Nui Eric dinh dưỡng bịch 200g;Tuyết tỷ;13.000,00;11.787,00;54;;;;;bịch;nuieric;1;;nuieric;;1;1;
linhtamxanh;PVN9484;Bánh tráng linh tâm (xanh) bịch nhỏ;Tuyết tỷ;12.000,00;8.379,00;9;;;;;bịch;linhtamxanh;1;;linhtamxanh;;1;1;
linhtamdo;linhtamdo;Bánh tráng nhúng linh tâm (đỏ) bịch;Tuyết tỷ;25.000,00;20.000,00;14;;;;;bịch;linhtamdo;1;;linhtamdo;;1;1;
BUNTAU;6903046000154;BÚN TÀU 50GRAM;Tuyết tỷ;5.000,00;3.091,00;4;;;;;bịch;BUNTAU;1;;BUNTAU;;1;1;
BG500;8934734022033;BÔT GẠO 400g;Tuyết tỷ;20.000,00;18.024,00;15;;;;;bịch;BG500;1;;BG500;;1;1;
LG;LG;Gia vị nấu La Gu;Tuyết tỷ;5.000,00;4.064,00;13;;;;;bịch;LG;1;;LG;;1;1;
PVN878;8934741127677;Bột carry Nẹy Túm;Tuyết tỷ;5.000,00;3.700,00;19;;;;;gói;PVN878;1;;PVN878;;1;1;
PVN877;8936013740331;Bột bánh xèo Hương Xưa bịch 500g;Tuyết tỷ;22.000,00;20.500,00;18;;;4;;gói;PVN877;1;;PVN877;;1;1;
8,93E+12;8934734012034;Bột năng 400g;Tuyết tỷ;18.000,00;16.000,00;12;;;;;gói;8,93E+12;1;;8,93E+12;;1;1;
PVN873;8934734092104;Bột bắp 150g;Tuyết tỷ;9.000,00;7.500,00;9;;;;;gói;PVN873;1;;PVN873;;1;1;
PVN9548;8934734432146;Bột chiên chuối Vĩnh Thuận bịch 250g;Tuyết tỷ;10.000,00;9.000,00;20;;;;;bịch;PVN9548;1;;PVN9548;;1;1;
PVN730;8936033092212;Bột chiên xù Panko bịch 100g;Tuyết tỷ;7.000,00;5.126,00;21;;;10;;bịch;PVN730;1;;PVN730;;1;1;
PVN9621;8850092281045;Nxv Hygiene dịu nhẹ Expert Care hồng baby dây;Hygie;18.000,00;14.000,00;14;;;;;dây;PVN9621;1;;PVN9621;;1;1;
PVN9620;8850092276027;NXV Hygiene Sun Sky hồng trái cây dây;Hygie;18.000,00;14.000,00;13;;;;;dây;PVN9620;1;;PVN9620;;1;1;
PVN9619;8850092285029;NXV Hygiene Happy Sunshine cam dây;Hygie;18.000,00;14.000,00;10;;;;;dây;PVN9619;1;;PVN9619;;1;1;
8,85E+12;8850092316020;NXV Hygiene Wisteria tím dây;Hygie;18.000,00;14.000,00;30;;;5;;dây;8,85E+12;1;;8,85E+12;;1;1;
8,85E+12;8850092294021;Hygiene Sunkiss Blooming xanh dương dây;Hygie;18.000,00;14.000,00;7;;;2;;dây;8,85E+12;1;;8,85E+12;;1;1;
PVN8559;8850092292027;NXV Hygiene Best Origins tím sen dây;Hygie;18.000,00;14.000,00;16;;;;;dây;PVN8559;1;;PVN8559;;1;1;
PVN7532;8850092291020;NXV Hygiene Wonder Blossom đỏ dây;Hygie;18.000,00;14.000,00;9;;;5;;dây;PVN7532;1;;PVN7532;;1;1;
PVN7531;8850092283049;NXV Hygiene hương sớm mai Sunkiss Blooming xanh dương dây;Hygie;18.000,00;14.000,00;10;;;;;dây;PVN7531;1;;PVN7531;;1;1;
8,85E+12;8850092275020;Hygiene Life Nature hồng dây;Hygie;18.000,00;14.000,00;37;;;2;;dây;8,85E+12;1;;8,85E+12;;1;1;
PVN5548;8850092280048;Hygiene Milky Touch trắng dây;Hygie;18.000,00;14.000,00;20;;;5;;dây;PVN5548;1;;PVN5548;;1;1;
PVN5371;8850092298029;NXV Hygiene Peony Bloom đen dây;Hygie;18.000,00;14.000,00;27;;;5;;dây;PVN5371;1;;PVN5371;;1;1;
4,99E+12;4987176189424;DG H&S da đầu ngứa dây;Downy;14.000,00;11.779,00;12;;;10;;dây;4,99E+12;1;;4,99E+12;;1;1;
4,99E+12;4987176202819;DX rejchoi siêu mềm mượt dây;Downy;10.000,00;7.661,00;0;;;;;dây;4,99E+12;1;;4,99E+12;;1;1;
PVN6850;4987176193964;DG Rejoice 3in1 phiên bản hoa hồng Jeju Hàn Quốc dây;Downy;10.000,00;7.664,00;0;;;;;dây;PVN6850;1;;PVN6850;;1;1;
7,70E+12;7702018017386;Bộ 5 cây cạo gillette cán vàng (km+1);Downy;36.000,00;30.871,00;-6;;;;;;7,70E+12;1;;7,70E+12;;1;1;
PVN942;8936079121716;Bánh Poca que giòn vị Phô mai 30g;Poca;5.000,00;3.700,00;-177;0;--;0;0;bịch;;1;;;0;1;1;
PVN950;8936079120382;Bánh Poca vị Bắp ngọt xốc bơ 37g;Poca;5.000,00;3.700,00;634;0;--;0;0;bịch;;1;;;0;1;1;
PVN951;8936079120337;Bánh phồng tôm Poca 31g;Poca;5.000,00;3.700,00;-323;0;--;0;0;bịch;;1;;;0;1;1;
PVN953;8936079121723;Bánh Poca bí đỏ vị bò nướng 36g;Poca;5.000,00;3.700,00;-11;0;--;0;0;bịch;;1;;;0;1;1;
PVN1546;8936079121181;Bánh phông tôm Poca vị cua;Poca;5.000,00;3.500,00;-15;0;--;0;0;bịch;;1;;;0;1;1;
PVN1641;8936079120276;Bánh Poca vị Bò lúc lắc 37g;Poca;5.000,00;3.700,00;-272;0;--;0;0;bịch;;1;;;0;1;1;
PVN1642;8936079120252;Bánh Poca vị Mực lăn muối ớt 37g;Poca;5.000,00;3.700,00;-334;0;--;0;0;bịch;;1;;;0;1;1;
PVN1643;8936079121709;Bánh Poca que giòn vị Sườn nướng BBQ;Poca;5.000,00;3.792,00;-39;0;--;0;0;bịch;;1;;;0;1;1;
PVN1644;8936079120030;Bánh Poca vị Gà quay da giòn 37g;Poca;5.000,00;3.792,00;-142;0;--;0;0;bịch;;1;;;0;1;1;
PVN1645;8936079120269;Bánh Poca vị Tôm hùm nướng 37g;Poca;5.000,00;3.800,00;-174;0;--;0;0;bịch;;1;;;0;1;1;
PVN3148;8936079122249;Bánh Poca bò lúc lắc bịch 75g;Poca;10.000,00;7.300,00;-49;0;--;0;0;bịch;;1;;;0;1;1;
PVN3149;8936079122294;Bánh Poca tôm hùm nướng bịch 75g;Poca;10.000,00;7.300,00;-32;0;--;0;0;bịch;;1;;;0;1;1;
PVN3380;8936079122256;Bánh Poca Mực lăn muối ớt 75g;Poca;10.000,00;7.300,00;-53;0;--;0;0;bịch;;1;;;0;1;1;
PVN5915;8936079123307;Poca que giòn vị sườn nướng BBQ bịch 65g;Poca;10.000,00;8.900,00;42;0;--;0;0;bịch;;1;;;0;1;1;
PVN6204;8936079123208;Bánh Poca vị gà quay da giòn bịch 75g;Poca;10.000,00;7.300,00;-38;0;--;0;0;bịch;;1;;;0;1;1;
PVN6205;8936079122263;Bánh phồng mực Poca bịch 75g;Poca;10.000,00;7.300,00;-121;0;--;0;0;bịch;;1;;;0;1;1;
PVN6585;8936079123352;Poca bắp ngọt xóc bơ bịch 65g;Poca;10.000,00;7.300,00;-6;0;--;0;0;bịch;;1;;;0;1;1;
PVN7823;8936079123888;Poca vị sữa chua dâu bịch 30g;Poca;5.000,00;4.200,00;97;0;--;0;0;bịch;;1;;;0;1;1;
PVN8136;8936079124915;Poca snack hình cua bịch 30g;Poca;5.000,00;4.000,00;59;0;--;0;0;bịch;;1;;;0;1;1;
PVN8137;8936079124939;Poca bánh phồng vị tảo biển bịch 30g;Poca;5.000,00;4.000,00;70;0;--;0;0;bịch;;1;;;0;1;1;
PVN8668;8936079124892;Poca Snack hình cua bịch 30g;Poca;5.000,00;4.000,00;-47;0;--;0;0;bịch;;1;;;0;1;1;
PVN395;4902430511933;Dầu gọi Rejoice siêu mềm mượt dây;Downy;10.000,00;7.661,00;-30;;;10;;dây;PVN395;1;;PVN395;;1;1;
PVN393;4902430501453;Head & Shoulders hương táo thơm mát (12 gói);Downy;14.000,00;12.672,00;0;;;;;dây;PVN393;1;;PVN393;;1;1;
PVN390;4902430752428;Head&Shoulder hương chanh tươi mát;Downy;14.000,00;12.500,00;8;;;;;dây;PVN390;1;;PVN390;;1;1;
PVN389;4902430418218;NXV Downy đóa hoa ngọt ngào dây;Downy;17.000,00;15.079,00;0;;;;;dây;PVN389;1;;PVN389;;1;1;
PVN388;4902430867856;Downy Expert dành cho phơi trong nhà 20ml;Downy;17.000,00;15.573,00;-2;;;;;dây;PVN388;1;;PVN388;;1;1;
PVN387;4902430504577;NXV Downy huyền bí dây;Downy;17.000,00;15.042,00;17;;;;;dây;PVN387;1;;PVN387;;1;1;
PVN386;4902430276320;Nước xả vải Downy đam mê dây;Downy;17.000,00;15.042,00;17;;;;;dây;PVN386;1;;PVN386;;1;1;
PVN385;4902430706735;NXV Downy hương nắng mai dây;Downy;17.000,00;15.042,00;7,6;;;;;dây;PVN385;1;;PVN385;;1;1;
PVN384;4902430415446;NXV Downy đóa hoa thơm mát dây;Downy;17.000,00;15.042,00;0;;;;;dây;PVN384;1;;PVN384;;1;1;
PVN9028;8936082650319;Tăm bông hũ trẻ em WIKODO 19c;Tăm bông;20.000,00;13.715,00;24;;;;;hũ;PVN9028;1;;PVN9028;;1;1;
PVN8898;8938517772535;Tăm bông aqua Star gỗ 100c;Tăm bông;8.000,00;5.778,00;24;;;;;BỊCH;PVN8898;1;;PVN8898;;1;1;
4,99E+12;4987176265982;Sáp thơm hương hoa hạnh phúc 180g;Downy;55.000,00;48.798,00;2;;;;;;4,99E+12;1;;4,99E+12;;1;1;
4,99E+12;4987176266033;Sáp thơm Ambipur hương hoa mộng mơ 180g;Downy;55.000,00;48.798,00;7;;;;;;4,99E+12;1;;4,99E+12;;1;1;
PVN8802;8936082651330;Tăm bông hũ Wikodo 100% tự nhiên 200c;Tăm bông;25.000,00;14.600,00;24;;;;;hũ;PVN8802;1;;PVN8802;;1;1;
PVN8602;8936082650371;Tăm bông bịch nhựa WIKIDO 200c;Tăm bông;16.000,00;11.112,00;0;;;;;bịch;PVN8602;1;;PVN8602;;1;1;
8,94E+12;8938504294262;Tăm bông thân trúc HANA 200c;Tăm bông;25.000,00;13.195,00;11;;;;;bịch;8,94E+12;1;;8,94E+12;;1;1;
4,99E+12;4987176298515;NXV Downy đam mệ 1.6l;Downy;95.000,00;90.472,00;0;;;;;túi;4,99E+12;1;;4,99E+12;;1;1;
4,99E+12;4987176298577;MXV DOWNY hương làn gió mát 1.6l;Downy;95.000,00;88.873,00;-1;;;;;túi;4,99E+12;1;;4,99E+12;;1;1;
4,99E+12;4987176298546;NXV Downy đam mê 2.5l;Downy;145.000,00;140.204,00;0;;;;;túi;4,99E+12;1;;4,99E+12;;1;1;
PVN8590;8996001305652;Bánh tây lạt Malkist 156g;;25.000,00;19.000,00;12;;;;;hộp;PVN8590;1;;PVN8590;;1;1;
PVN8588;8996001305645;Bánh tây lạt đường Malkist 168g;;25.000,00;19.000,00;1;;;;;hộp;PVN8588;1;;PVN8588;;1;1;
PVN8338;8938504294521;Tăm bông Hana thân nhựa 200c;Tăm bông;15.000,00;12.285,00;5;;;;;bịch;PVN8338;1;;PVN8338;;1;1;
PVN7277;8935297103634;Snack rong biển Bibigo vị phô mai bịch 25g;;18.000,00;13.200,00;92;;;;;bịch;PVN7277;1;;PVN7277;;1;1;
8,94E+12;8938504294538;Tăm bông cao cấp HaNa hũ 200c;Tăm bông;25.000,00;18.167,00;0;;;;;bịch;8,94E+12;1;;8,94E+12;;1;1;
8,94E+12;8938504294125;Tăm bông HaNa cho bé 100% bông tự nhiên;Tăm bông;7.000,00;6.125,00;3;;;;;bịch;8,94E+12;1;;8,94E+12;;1;1;
PVN6823;8938504294583;Tăm bông tre em Hana hũ 200 que;Tăm bông;22.000,00;18.200,00;0;;;;;hũ;PVN6823;1;;PVN6823;;1;1;
PVN6821;8809298833732;Tăm chỉ nha khoa Bis-up (túi zipper 30 chiếc);Tăm bông;20.000,00;14.667,00;5;;;;;túi;PVN6821;1;;PVN6821;;1;1;
PVN6820;9556123256707;Phấn Rôm sảy Pureen 50g;;38.000,00;23.132,00;6;;;;;chai;PVN6820;1;;PVN6820;;1;1;
PVN4968;8936082650388;Tăm bông bé Wikodo 100c;Tăm bông;8.000,00;4.900,00;25;;;;;bịch;PVN4968;1;;PVN4968;;1;1;
PVN4967;8936082651286;Tăm bông gỗ Wikodo 100c;Tăm bông;10.000,00;5.778,00;-3;;;;;bịch;PVN4967;1;;PVN4967;;1;1;
PVN9509;8809055952133;Tăm chỏ nha khoa hũ tròn 70pcs;Tăm bông;30.000,00;23.625,00;-4;;;;;hũ;PVN9509;1;;PVN9509;;1;1;
PVN7822;4987176208552;Pantene CSHT dây (tím);Downy;14.000,00;11.959,00;1;;;0;;dây;PVN7822;1;;PVN7822;;1;1;
PVN7821;4902430721127;Chỉ nha khoa Oral-B ( cặp);Downy;95.000,00;85.075,00;3;;;0;;vĩ;PVN7821;1;;PVN7821;;1;1;
PVN6049;8809055952157;Tăm chỉ nha khoa Bis Up hộp 50 cây;Tăm bông;30.000,00;23.625,00;10;;;;;hộp;PVN6049;1;;PVN6049;;1;1;
PVN6048;8938504294255;Tăm bông Hana thân trúc bịch 100 que;Tăm bông;8.000,00;6.825,00;27;;;;;bịch;PVN6048;1;;PVN6048;;1;1;
PVN6047;8938504294514;Tăm bông Hana thân nhựa bịch 100 que;Tăm bông;8.000,00;6.125,00;48;;;;;bịch;PVN6047;1;;PVN6047;;1;1;
PVN1698;8936082651590;Tăm chỉ nha khoa Oraltana 50pcs;Tăm bông;22.000,00;17.143,00;-56;;;;;hộp;PVN1698;1;;PVN1698;;1;1;
9,30E+12;9300647000342;Chỉ nha khoa Oral-B;Downy;55.000,00;47.847,00;8;;;;;hộp;9,30E+12;1;;9,30E+12;;1;1;
3014260301705;3014260301705;Lưỡi dao cạo Gillette vector 4;Downy;50.000,00;48.186,00;0;;;;;cái;3,01E+12;1;;3,01E+12;;1;1;
PVN813;8888826016175;Dao cạo Gillette Vector;Downy;29.000,00;26.210,00;-13;;;;;cái;PVN813;1;;PVN813;;1;1;
PVN814;8888826016182;Lưỡi dao cạo Gillette Vector;Downy;30.000,00;25.492,00;14;;;;;cái;PVN814;1;;PVN814;;1;1;
PVN807;4902430305815;Lưỡi dao cạo Gillette Guard 3;Downy;35.000,00;34.000,00;74;;;;;cái;PVN807;1;;PVN807;;1;1;
4987176095749;4987176095749;Bộ dao cạo cán xanh blue 2 (km 5+2);Downy;48.000,00;38.855,00;-5;;;;;bộ;4,99E+12;1;;4,99E+12;;1;1;
7702018017386;7702018017386;Bộ 5 cây cạo gillette cán vàng (km+1);Downy;36.000,00;30.871,00;-6;;;;;bộ;7,70E+12;1;;7,70E+12;;1;1;
GX;4,99E+12;Dao cạo Gilette Blue Plus II Xanh;Downy;9.000,00;8.036,00;17;;;;;cây;GX;1;;GX;;1;1;
GV;4,99E+12;Dao cạo Gilette Super Thin II vàng;Downy;7.000,00;6.741,00;-214;;;;;cây;GV;1;;GV;;1;1;
4987176095763;4987176095763;Bộ dao cạo Blue3 Flexi (4+2);Downy;60.000,00;56.983,00;-11;;;;;bộ;4,99E+12;1;;4,99E+12;;1;1;
8,93E+12;8934669241370;NG Lix tím sạch thơm hương ngàn hoa túi 3.2kg;Lix;104.000,00;96.000,00;1;;;1;;túi;8,93E+12;1;;8,93E+12;;1;1;
